beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0,R0_B,R0_N,rho_N,trM,detM
0.84298907,1.5569583,0.4565851,0.034384111,0.016239694,0.085430639,0.013345687,0.48751098,2.336477,1.6715504,3.3361916,2.8002991,2.4316008,0.22225443
0.81780705,2.0042332,0.53246791,0.039137226,0.024677225,0.089010711,0.011264623,0.66419083,2.4371258,1.6257649,3.3623635,2.6799776,2.5504479,0.27618028
0.82939803,1.8478492,0.46485293,0.037483755,0.014333835,0.066224653,0.010740248,0.53721402,2.333318,1.6468394,3.3621271,2.7306186,2.4441959,0.25871353
0.83149282,1.5543297,0.53666049,0.036519856,0.021635912,0.09910685,0.015359375,0.54623639,2.433968,1.6506481,3.2775497,2.745182,2.5237419,0.21850692
0.81990709,1.8010044,0.49607271,0.036028822,0.02825307,0.090113731,0.011540856,0.58748377,2.3662204,1.6295831,3.3288404,2.7112908,2.4725383,0.25157158
0.81573833,1.5356248,0.49243341,0.035473973,0.014050778,0.068604261,0.011317201,0.60518456,2.3214152,1.6220036,3.2292975,2.7020732,2.4134888,0.21374095
0.80007067,1.4538818,0.4961627,0.038867658,0.022956956,0.073002374,0.013485634,0.63082749,2.2637213,1.5935169,3.1199634,2.6246547,2.3508827,0.1973091
0.81432461,1.198334,0.49817978,0.03809838,0.025201939,0.06490279,0.014258753,0.6180748,2.2772173,1.6194332,3.0857534,2.6767913,2.3499242,0.16556947
0.81471658,1.1594173,0.51833202,0.032365062,0.014919376,0.072252513,0.011327451,0.52902088,2.3303644,1.6201458,3.1246076,2.7236725,2.3999565,0.16217501
0.80795472,1.1743278,0.47342045,0.052119742,0.02473097,0.078406741,0.017627176,0.46762452,2.1670881,1.6078515,2.9409236,2.5523713,2.2389551,0.15574224
0.80783475,1.064376,0.44446935,0.038568309,0.051584002,0.089481245,0.022018909,0.47405492,2.1666666,1.6076334,3.014956,2.652098,2.2331452,0.14403684
0.8630096,1.785549,0.47832263,0.037771619,0.013782696,0.088924547,0.010496402,0.50264054,2.4331281,1.7079513,3.4473464,2.8375292,2.5399433,0.25989509
0.79128434,1.6693973,0.5587731,0.013819054,0.02536028,0.092261429,0.014323855,0.59525768,2.5049879,1.5775418,3.4051238,2.8012678,2.5987455,0.23486147
0.82186856,1.7137544,0.46143772,0.013201581,0.015091484,0.066390535,0.011270492,0.57273542,2.4063145,1.6331494,3.5356458,2.9147754,2.511033,0.25198571
0.85246238,1.7141357,0.45960188,0.013823563,0.010667652,0.095955873,0.012715911,0.57766664,2.4791961,1.6887746,3.636809,3.0167772,2.5840949,0.26006463
0.80224473,1.9128412,0.52438311,0.057018776,0.018524997,0.06037012,0.010607204,0.47570646,2.2906462,1.5974698,3.1271145,2.5007595,2.3995896,0.24955091
0.84685182,1.3910929,0.51527062,0.019130067,0.019413632,0.095564803,0.012682038,0.63550002,2.5049133,1.6785736,3.4435676,2.9470097,2.5880231,0.20818285
0.8579894,1.1807795,0.51852966,0.017368265,0.018355983,0.089157427,0.014005467,0.65884318,2.5229892,1.6988237,3.4254915,3.0021624,2.5941522,0.17954345
0.80036113,2.0182207,0.48310546,0.053640342,0.013233209,0.052890274,0.010408392,0.49500954,2.2439958,1.594045,3.1838027,2.5181976,2.3620657,0.26494833
0.79899205,2.0094094,0.48659588,0.040826095,0.028357139,0.074024857,0.010076226,0.53757743,2.2991321,1.5915558,3.2879132,2.6063656,2.4169963,0.27098537
0.8115347,1.4972724,0.55847096,0.039839304,0.012057645,0.090073233,0.013239921,0.64303413,2.3947668,1.6143606,3.1632507,2.654279,2.4793707,0.2026068
0.8245658,1.6496481,0.55801172,0.027426107,0.012785291,0.089406362,0.015167226,0.53892732,2.5143446,1.6380535,3.3746186,2.7974869,2.6070772,0.23316164
0.7934262,1.7364794,0.43373112,0.02902707,0.026494932,0.066271905,0.010398519,0.54414539,2.2141762,1.5814361,3.2850413,2.6798332,2.3203427,0.2350713
0.79209774,1.7713554,0.56037997,0.027330862,0.019977938,0.079307875,0.010120753,0.46395985,2.4500218,1.5790207,3.3089489,2.6890973,2.5484378,0.24112135
0.84746065,1.8939821,0.38054621,0.022071035,0.024376029,0.076690982,0.01208893,0.50915303,2.2919744,1.6796805,3.5933756,2.9221659,2.4079299,0.2657671
0.80271991,1.5345563,0.51964773,0.025175478,0.028481844,0.08596143,0.012008786,0.50383537,2.3831394,1.5983337,3.2824912,2.7427277,2.4735023,0.21534751
0.80764883,1.8967882,0.52304497,0.027198685,0.017123627,0.076053008,0.011851404,0.72653636,2.4391896,1.6072954,3.4064509,2.7424975,2.5483346,0.26622557
0.78215188,2.136903,0.60960541,0.046248812,0.016213684,0.081306492,0.01666754,0.60533095,2.4702349,1.5609373,3.229211,2.5131009,2.577926,0.26602218
0.76823175,1.8190179,0.60848956,0.028740777,0.011644068,0.070032773,0.010606109,0.65224354,2.4741764,1.535628,3.2322086,2.5978045,2.5679796,0.23208576
0.87722901,1.7656514,0.43099182,0.034991519,0.026176479,0.080270295,0.011185589,0.54775129,2.3934161,1.7338048,3.5144028,2.9075305,2.501228,0.25803882
0.78789176,2.0238795,0.57074583,0.036951968,0.022372636,0.088973554,0.018815547,0.57945392,2.4444432,1.5713734,3.2921632,2.5996561,2.553507,0.26660045
0.78874515,1.7777262,0.54381734,0.03227796,0.013249724,0.069234894,0.011304678,0.63618169,2.3862122,1.5729251,3.2533353,2.6384598,2.4867613,0.2399314
0.80254874,1.7682503,0.51543642,0.044935814,0.023318373,0.071423275,0.010953748,0.65069983,2.3115894,1.5980225,3.1814916,2.5872064,2.4142002,0.237194
0.8035069,1.4909762,0.46138082,0.037327376,0.017381719,0.065136328,0.011507893,0.65074242,2.227428,1.5997646,3.1573508,2.6476232,2.318405,0.20264486
0.77402586,1.7091196,0.53738968,0.033893877,0.026066524,0.071332929,0.012314185,0.55450594,2.3192425,1.5461627,3.1663768,2.5774446,2.4168491,0.22637327
0.80538346,1.8863338,0.58576238,0.026184176,0.011501553,0.087583449,0.011671725,0.69290901,2.5580831,1.6031765,3.4052034,2.7433086,2.6587361,0.25747871
0.81582608,2.0244995,0.56015827,0.025121107,0.010638124,0.089542398,0.013946701,0.80873901,2.5628627,1.6221631,3.4997809,2.7875922,2.6739262,0.28464057
0.8024171,1.9650356,0.53164897,0.026895625,0.011327237,0.084935021,0.012674158,0.66632377,2.45264,1.5977832,3.4157368,2.7273971,2.5642963,0.27385276
0.83759763,2.1404586,0.46708868,0.024949174,0.01233741,0.078132006,0.011701314,0.52081476,2.4473151,1.6617478,3.6161655,2.8628727,2.5746342,0.31158976
0.80126384,1.7281806,0.4508676,0.026923429,0.020507062,0.069860448,0.012333357,0.58990123,2.2717363,1.5956863,3.328614,2.7232832,2.3770073,0.23914779
0.82977173,1.8013773,0.45529616,0.033082176,0.028549734,0.074988607,0.011741981,0.68364958,2.3316299,1.6475189,3.3894385,2.7675469,2.4406082,0.25409695
0.81320208,1.708559,0.50941649,0.048746563,0.017233471,0.087901262,0.015595769,0.50397949,2.3045709,1.6173922,3.1624062,2.5929584,2.4044478,0.23017343
0.82246182,1.7178086,0.45498154,0.039294867,0.013186196,0.072074345,0.012584153,0.6083673,2.2783297,1.6342281,3.278458,2.6938003,2.3823224,0.23692963
0.82707603,1.8559861,0.50005068,0.035973208,0.029983612,0.091324246,0.010305269,0.59017454,2.3982338,1.6426176,3.3716475,2.735164,2.5072202,0.26137476
0.81955484,1.9351928,0.56534964,0.054943952,0.036034063,0.088341961,0.010120993,0.51740072,2.4142819,1.6289427,3.2047132,2.5682569,2.519804,0.2547602
0.80464993,1.5814348,0.50074968,0.018584754,0.014147733,0.075080064,0.010196276,0.68841854,2.3932054,1.6018429,3.3710881,2.8058256,2.4877918,0.2263649
0.80908626,1.8539788,0.57517089,0.039594688,0.017351691,0.079541418,0.010671573,0.75987528,2.4693695,1.6099089,3.2788281,2.6482522,2.5698227,0.24805607
0.82260312,1.5535872,0.52220659,0.027288317,0.013520878,0.095003337,0.01015396,0.54973924,2.4317185,1.634485,3.3357582,2.7920552,2.5229011,0.22173035
0.81553499,1.5946196,0.52380767,0.047191902,0.011193739,0.081340641,0.010237271,0.64668589,2.3268636,1.6216339,3.1449639,2.6116855,2.4195658,0.21570539
0.77334521,2.0211561,0.52169136,0.017928105,0.028706428,0.083798725,0.016531161,0.56568036,2.4108109,1.5449252,3.4264896,2.7028785,2.5265211,0.27895523
0.83692639,1.7103674,0.52155089,0.043733732,0.021396155,0.079683756,0.011440243,0.49746377,2.406995,1.6605273,3.2820141,2.7056503,2.5062152,0.23882246
0.77169557,1.761634,0.48225463,0.028008155,0.020578882,0.074879412,0.015696282,0.54277777,2.2510356,1.5419258,3.230602,2.6151437,2.3562977,0.23694893
0.83136031,1.6063732,0.47280028,0.025318888,0.026384131,0.092639977,0.011693286,0.75588021,2.3816305,1.6504072,3.4033392,2.8385095,2.4791939,0.23236009
0.8336715,1.4602925,0.5344623,0.046247398,0.018264993,0.087987489,0.011478274,0.69689763,2.3773187,1.6546093,3.1653889,2.6760202,2.4620641,0.20146685
0.84603369,1.6468954,0.51380064,0.033865346,0.012746496,0.078896275,0.011062791,0.58923085,2.4563587,1.677086,3.3821622,2.8146339,2.5531553,0.23776717
0.8108097,1.5577676,0.46896287,0.02912078,0.032597277,0.084785227,0.01450763,0.62645464,2.2999779,1.6130424,3.2799966,2.7371944,2.394782,0.2180473
0.80750448,1.6906223,0.45039602,0.035108126,0.015830949,0.056721536,0.011965335,0.4644222,2.2482507,1.6070329,3.2589276,2.6779995,2.3510397,0.23109552
0.82502603,1.7458286,0.53708531,0.03499494,0.021309514,0.097742292,0.010739996,0.64730963,2.4508318,1.6388903,3.3363951,2.7363408,2.5505952,0.24450326
0.83891766,1.6011409,0.49797392,0.035154744,0.013289467,0.092824894,0.01831456,0.52916199,2.3986293,1.6641478,3.3306955,2.7805739,2.4940451,0.22886716
0.83294425,1.3837964,0.40356335,0.028129443,0.011157094,0.096990876,0.014637606,0.5103877,2.2328938,1.6532871,3.3029489,2.819634,2.3190301,0.1923333
0.82932988,1.3241269,0.45111625,0.023378273,0.010231401,0.092901865,0.015286409,0.48047803,2.3176101,1.6467155,3.3163313,2.8485605,2.3999063,0.19073066
0.79486638,2.086424,0.56808564,0.041143924,0.010922391,0.079099778,0.010743524,0.6857736,2.4452549,1.5840546,3.2978865,2.5907221,2.5576579,0.27485394
0.8400346,1.8590803,0.51755629,0.037226485,0.010993323,0.071681944,0.011190768,0.55944638,2.457468,1.6661786,3.4030176,2.7672981,2.5650906,0.26447908
0.78894147,1.7756288,0.5107215,0.02614877,0.015834009,0.062300031,0.015323056,0.56820392,2.3569331,1.573282,3.311187,2.6880846,2.4608674,0.24496624
0.79654525,1.8741313,0.49177136,0.045184679,0.015343683,0.062286387,0.01254953,0.53597801,2.2681481,1.5871071,3.1958558,2.5663314,2.3782436,0.24971301
0.78562403,1.9871354,0.51549977,0.032644952,0.034743049,0.068817506,0.010509689,0.5182022,2.3523976,1.5672503,3.3119967,2.6252782,2.4666667,0.26880637
0.81660726,1.687551,0.48368125,0.040519434,0.014247004,0.071017503,0.01235257,0.57013434,2.3037198,1.6235835,3.2381736,2.6653985,2.4045304,0.2322394
0.8154171,1.7737101,0.5279868,0.029032294,0.018795815,0.088560349,0.011106379,0.5973423,2.4432018,1.6214195,3.3715076,2.7533314,2.545443,0.24979568
0.80677523,1.416122,0.48584903,0.047517095,0.016986194,0.067224294,0.013612937,0.57066206,2.2244871,1.605707,3.0549496,2.5817017,2.3098201,0.18982218
0.83944166,1.796627,0.50274826,0.042728618,0.021717548,0.083725745,0.015401934,0.64939412,2.3958458,1.6651005,3.3282998,2.7215127,2.5012711,0.25258275
0.81996901,1.7717873,0.57279708,0.02506028,0.015823642,0.094559173,0.010343715,0.72191353,2.561286,1.6296957,3.4255311,2.8021516,2.658345,0.24859595
0.80597331,1.2729591,0.49068214,0.02524514,0.017524043,0.068717405,0.014794077,0.45162159,2.3099677,1.604249,3.2008388,2.7531642,2.3876671,0.17948303
0.84399772,2.2094216,0.51334245,0.037528574,0.01104814,0.079846844,0.010934542,0.70970711,2.5017031,1.6733843,3.5327345,2.7777347,2.6278677,0.31562631
0.81628411,1.9470642,0.49485986,0.042961762,0.014273549,0.077484846,0.012525783,0.4697344,2.3404023,1.6229959,3.3029474,2.6456937,2.4543365,0.26665185
0.81881818,1.9801645,0.54772039,0.032748242,0.018515189,0.060729839,0.010487026,0.55786904,2.4979567,1.6276033,3.4182634,2.7341183,2.6083844,0.27584347
0.80917603,1.9564985,0.49858706,0.039146415,0.02697499,0.091242989,0.02000236,0.58548368,2.3474577,1.6100721,3.3181069,2.6519872,2.4616762,0.26812307
0.81039661,1.7936023,0.50924546,0.036490578,0.042678411,0.088787403,0.012382527,0.56000258,2.3623509,1.6122914,3.2909479,2.6765867,2.4671396,0.24754767
0.86214259,1.5389568,0.41549178,0.029950606,0.010597816,0.082917808,0.010849231,0.51146311,2.3301328,1.706375,3.4367136,2.9015142,2.4253165,0.22179063
0.79001227,2.0038427,0.6114954,0.021598785,0.030289141,0.097310888,0.010238731,0.57785236,2.6139936,1.5752289,3.4404065,2.729445,2.7157764,0.2660597
0.82517729,1.7595133,0.51840133,0.049366778,0.019241028,0.087848275,0.017472171,0.5509956,2.3524326,1.6391653,3.2115903,2.6259493,2.4543125,0.23966556
0.85334049,1.5695232,0.45386314,0.023438898,0.014295203,0.0976302,0.013571016,0.55360931,2.4080794,1.6903711,3.4842331,2.9298533,2.504539,0.2322822
0.87205488,1.6351102,0.49087048,0.058199825,0.013479049,0.097298979,0.011532109,0.66615132,2.3710601,1.7243973,3.2395357,2.705448,2.468134,0.2301681
0.76858105,1.4185349,0.60455646,0.042457219,0.012622852,0.048343777,0.01099929,0.61522402,2.3312864,1.5362631,2.9762363,2.4968547,2.4068082,0.17606308
0.75343198,1.3072908,0.62287682,0.037687477,0.011486476,0.056032423,0.011702605,0.59495709,2.3251015,1.5087193,2.9286613,2.4820977,2.3931683,0.15826218
0.83122412,1.6452008,0.56686439,0.033428936,0.01078777,0.093559918,0.013224625,0.57119482,2.5149411,1.6501595,3.3370002,2.7694824,2.6063694,0.22993679
0.80885614,1.83857,0.4922694,0.031513299,0.013756405,0.074460501,0.011774801,0.7046688,2.356668,1.6094905,3.3482155,2.7111596,2.4654116,0.25627259
0.79821017,1.6353142,0.58174838,0.035927109,0.01124978,0.065318072,0.011869457,0.58056363,2.4388851,1.5901342,3.2020463,2.6411797,2.5278615,0.21700322
0.84546771,1.7864547,0.42485028,0.028075728,0.010460991,0.073579127,0.01128203,0.57589963,2.3356483,1.676057,3.4861371,2.8621073,2.44507,0.25557061
0.87272918,1.629267,0.45846109,0.026239217,0.011642607,0.083353711,0.010418597,0.5768784,2.4586652,1.7256233,3.5418027,2.9701852,2.5582709,0.24489711
0.78728207,1.761541,0.50637071,0.047265198,0.045553793,0.08837347,0.019286048,0.51679072,2.2476414,1.5702649,3.1111001,2.5220938,2.3504987,0.23118646
0.79515178,2.0470501,0.53607574,0.031346508,0.020375011,0.090034766,0.012235971,0.59669283,2.4301714,1.5845735,3.3766022,2.6670321,2.5452366,0.27962814
0.78537807,2.0261147,0.55312149,0.031452755,0.013862659,0.093062932,0.010679642,0.64421376,2.4335938,1.5668031,3.3359049,2.6337663,2.5453314,0.27192387
0.84083474,1.7871643,0.52638516,0.04763315,0.028058889,0.093153247,0.01338661,0.55457016,2.4163529,1.6676334,3.2851807,2.6880872,2.5190863,0.24824006
0.78660012,2.0362829,0.51413264,0.023581027,0.014914514,0.07154024,0.010644618,0.65712974,2.4035458,1.569025,3.4202341,2.7012349,2.520792,0.28180663
0.82907181,1.5230993,0.5168352,0.028691975,0.021718536,0.08932416,0.011669134,0.60401077,2.4281441,1.6462463,3.3331331,2.8018727,2.5180887,0.21839846
0.80132809,1.3161868,0.53399881,0.041403066,0.013412917,0.079133381,0.010892288,0.65968229,2.2981814,1.5958031,3.0553874,2.6095435,2.3752194,0.17704738
0.84726263,1.4994887,0.44464033,0.039881134,0.02696184,0.098347441,0.013597505,0.45621728,2.2986231,1.6793205,3.2789301,2.7692532,2.3905714,0.21135463
0.81622168,1.7272545,0.50240388,0.037340854,0.018934369,0.093606641,0.010013619,0.54103012,2.3533114,1.6228824,3.2793765,2.6888894,2.4551115,0.23956726
0.85168259,1.8700056,0.53566111,0.023391726,0.023425179,0.097702376,0.010044657,0.60841683,2.5972214,1.6873568,3.5852201,2.9246297,2.7039683,0.27724539
0.77335844,1.709096,0.57458589,0.017783817,0.033373966,0.097592488,0.010045381,0.62261926,2.4690931,1.5449492,3.3162499,2.7041429,2.5627136,0.23115771
0.86437719,2.3556482,0.50877119,0.05355697,0.012832759,0.095274447,0.012109267,0.74257683,2.4839642,1.7104379,3.4936533,2.7166271,2.6176865,0.33216152
0.78956358,2.2052299,0.54138941,0.025889035,0.01214021,0.098216624,0.012928071,0.58042562,2.476628,1.5744131,3.4666463,2.6923074,2.5988481,0.30269389
0.81045772,2.2421223,0.52143357,0.037295049,0.012154044,0.096015513,0.014784466,0.57602778,2.437297,1.6124025,3.4370747,2.6704924,2.5638478,0.30844195
0.82929468,1.4624466,0.50046427,0.036396644,0.010578616,0.083106212,0.010760337,0.59098675,2.3565604,1.6466515,3.2400405,2.739002,2.4440858,0.20625876
0.81394432,1.3390501,0.55365877,0.049645638,0.011510275,0.053635757,0.011752188,0.61325402,2.3258001,1.6187417,3.034178,2.5887544,2.4024104,0.17818042
0.80590492,1.5729555,0.55804843,0.028304759,0.011065991,0.092941282,0.015608185,0.59167516,2.4487509,1.6041247,3.2766475,2.7274939,2.5374734,0.21725939
0.79099061,1.4975311,0.54059811,0.028983329,0.011068723,0.09057468,0.02135394,0.60560015,2.3647095,1.5770077,3.1940214,2.6720391,2.4511623,0.20443578
0.82467198,1.4461471,0.52705632,0.029469185,0.018947489,0.095745097,0.010996227,0.54341804,2.4207749,1.6382466,3.2841107,2.7806167,2.5057097,0.205608
0.82261899,2.1660918,0.52971276,0.040288357,0.015919703,0.073705832,0.011847001,0.67806821,2.4596681,1.6345139,3.4221351,2.6865549,2.5814397,0.29951754
0.792658,2.0997469,0.52623735,0.028225228,0.026647201,0.088159626,0.010670144,0.53755634,2.4277123,1.5800393,3.4169357,2.6837293,2.5466828,0.28882623
0.76603962,1.8396486,0.51130592,0.044085605,0.016452071,0.063396051,0.015894029,0.48995127,2.2253208,1.5316423,3.0966778,2.4772322,2.3318542,0.23707099
0.80821046,1.706231,0.6180073,0.028770424,0.01506066,0.0942239,0.010834535,0.6772111,2.5826347,1.6083165,3.3264112,2.7313846,2.6701116,0.225921
0.80826976,1.6867807,0.64064858,0.031741809,0.027515783,0.094111306,0.010710896,0.67491454,2.6036187,1.6084244,3.2915193,2.7073697,2.6866968,0.21630374
0.76918804,2.0754453,0.54659829,0.037008597,0.010609859,0.066925621,0.013478737,0.62567295,2.3578571,1.5373667,3.2483638,2.5383045,2.4725948,0.27053506
0.83748729,1.6596035,0.50331472,0.034551241,0.018353148,0.097370975,0.010674407,0.56040544,2.4140526,1.6615471,3.3518486,2.7808468,2.5123008,0.23717618
0.8359028,1.4519459,0.48208828,0.034624852,0.016860981,0.06230994,0.010490336,0.58582087,2.3496105,1.6586662,3.2745098,2.7750393,2.4376455,0.20684791
0.86453924,1.7635893,0.48990557,0.035109484,0.01283775,0.08352962,0.010327565,0.50879215,2.4680904,1.7107325,3.4709199,2.864921,2.5730581,0.25906987
0.82437717,1.6469572,0.44901296,0.034182399,0.025821853,0.081007682,0.011431545,0.52436123,2.2871909,1.6377106,3.3079222,2.7407886,2.3876572,0.22978559
0.80920874,1.8608288,0.52888127,0.025720846,0.012593158,0.084827305,0.011088436,0.65905011,2.4573303,1.6101316,3.4137851,2.7601149,2.5640501,0.26224584
0.82966462,1.5699673,0.52448519,0.048220657,0.023297918,0.087715606,0.012430317,0.54289094,2.3558371,1.6473241,3.1723819,2.6485261,2.4471943,0.2152227
0.8173914,2.0759235,0.47400272,0.02843722,0.02103387,0.082892188,0.013486466,0.67638404,2.3857004,1.6250092,3.4894166,2.7648931,2.5087433,0.29354359
0.83438071,1.6011192,0.55177968,0.048796489,0.014750342,0.085674957,0.011043231,0.6667326,2.4132752,1.6558988,3.1926093,2.6590282,2.5038244,0.21852014
0.84800243,1.500339,0.55640578,0.052588045,0.01524308,0.078752587,0.013936819,0.72479192,2.4239878,1.6806656,3.1691294,2.673207,2.5088555,0.20571811
0.83159158,1.1968617,0.60703406,0.03884015,0.021233055,0.082974783,0.012507926,0.5398068,2.4870214,1.6508277,3.1346989,2.7269264,2.551588,0.1605786
0.81053127,2.3817504,0.452079,0.024889292,0.019005372,0.083000458,0.011970193,0.6585875,2.3745015,1.6125362,3.6099453,2.7716139,2.5155229,0.33485555
0.81034291,2.3260505,0.440575,0.023261789,0.034696164,0.078215688,0.01531655,0.64474801,2.3521057,1.6121937,3.6067891,2.7848396,2.4909626,0.32660595
0.82654028,1.4755134,0.53267037,0.028089012,0.017293984,0.089644531,0.010205732,0.65527054,2.4463038,1.6416435,3.3138941,2.798496,2.5324018,0.21062188
0.82079666,1.4537152,0.45412313,0.042349964,0.044975917,0.084496247,0.01031478,0.58721468,2.2348159,1.6312005,3.1561768,2.6647887,2.3237275,0.19870113
0.8720162,1.8092361,0.49519411,0.032827127,0.01463797,0.090851415,0.010182825,0.53043352,2.5133434,1.724327,3.5341233,2.9091484,2.6205274,0.26939036
0.81152371,1.676969,0.56878376,0.040335537,0.037457074,0.098207899,0.011886404,0.63528221,2.4349371,1.6143406,3.2198546,2.6504355,2.5275309,0.22546
0.81719061,1.463477,0.50723707,0.03508466,0.011709173,0.067699744,0.012098638,0.54765918,2.343077,1.6246441,3.2128376,2.7099336,2.4302347,0.20421722
0.8076211,2.2645511,0.55682947,0.031862722,0.03692312,0.087787756,0.01145755,0.65245243,2.5318316,1.607245,3.4882618,2.7042456,2.6546506,0.3109569
0.8614942,1.2523041,0.47758012,0.037160156,0.020951626,0.072832014,0.010088008,0.57849196,2.3738439,1.7051961,3.2659963,2.8377014,2.4506032,0.18221461
0.8349581,1.7809186,0.46503369,0.03999112,0.017509601,0.094903754,0.016232859,0.58222043,2.3296881,1.6569486,3.3338592,2.7286742,2.4367685,0.24946408
0.83156444,1.5970211,0.50340042,0.036561633,0.012553319,0.087129774,0.012696582,0.57950793,2.3822318,1.6507783,3.2920162,2.7450786,2.4769781,0.22570772
