beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0
0.88675129,1.7847533,0.46248924,0.036349532,0.033721509,0.064046698,0.018739599,0.67391314,2.4699674
0.95197786,1.5252406,0.5031648,0.024071476,0.014391699,0.083378191,0.016171714,0.51508242,2.7482056
0.82897818,1.6696775,0.54937045,0.038452444,0.025989142,0.067297272,0.014209684,0.73515984,2.4551927
0.96145218,2.2921116,0.47211161,0.043669508,0.018027214,0.063681938,0.012839696,0.55377801,2.6908258
0.9559019,1.9040939,0.45526047,0.047909872,0.019589193,0.082864108,0.027801473,0.71234456,2.5849602
0.94733822,1.6938844,0.48428082,0.038607156,0.018352686,0.08849855,0.01149169,0.71998313,2.6410234
0.89103771,1.7545425,0.49433771,0.037283899,0.024817322,0.067958881,0.013199222,0.61334567,2.5315787
0.93866792,2.1560925,0.51625527,0.040839398,0.010901108,0.080084773,0.013693444,0.81891857,2.7240327
0.96362202,1.6759775,0.41039958,0.042335428,0.061235509,0.094745323,0.010841359,0.65014004,2.5260998
0.9220121,1.6405869,0.40204567,0.037824457,0.032486525,0.053372727,0.010663152,0.58138262,2.4276606
0.90128598,1.5743423,0.45368784,0.035914876,0.031107663,0.060974368,0.010949794,0.56330573,2.4709768
0.91725523,1.6895023,0.43748998,0.033534085,0.013986976,0.08066855,0.020339891,0.64687924,2.5028692
0.89848544,2.0318764,0.50128734,0.051557642,0.016787788,0.043828526,0.012472728,0.55674782,2.5258822
0.95234235,1.2458813,0.45019156,0.025575475,0.017083343,0.07012143,0.010762695,0.71018045,2.6088926
0.90869668,1.6530519,0.49515026,0.030781529,0.017376221,0.079882988,0.014015557,0.62654392,2.5991887
0.90505818,1.6878989,0.46093854,0.051882892,0.027780032,0.068348325,0.018549377,0.47910808,2.4339856
0.93346999,1.2319293,0.42185592,0.031715687,0.012785139,0.057437795,0.01569763,0.58460634,2.4817733
0.947769,1.2923024,0.36354381,0.046027057,0.075228187,0.071142514,0.018743367,0.54586711,2.3685336
0.98827309,1.5911807,0.47018727,0.039688802,0.011327789,0.090390371,0.013571258,0.677753,2.7002295
0.90998432,1.4591621,0.40218444,0.043545465,0.042830309,0.051456599,0.016892686,0.56751389,2.3626343
0.93086913,1.8039478,0.49880759,0.032420601,0.014811043,0.089931153,0.013157054,0.83168784,2.6720474
0.90391457,1.6623866,0.48930177,0.036397976,0.01220623,0.053900655,0.01956889,0.69760732,2.5487393
0.94372281,1.4033538,0.41132304,0.036475529,0.011659176,0.068920893,0.013357971,0.55368052,2.4825141
0.93909562,1.629714,0.45674656,0.030857055,0.052124452,0.093876105,0.020312461,0.69634352,2.6001392
1.0344083,1.9814667,0.32477651,0.042052536,0.011241815,0.067848839,0.01158237,0.65859783,2.5536271
0.95455584,1.5459881,0.43505836,0.036192669,0.010035216,0.083412044,0.018629651,0.65800744,2.5645958
0.87360923,1.8367138,0.47628444,0.035597026,0.080900795,0.081848179,0.014290958,0.61885015,2.4716262
0.9432115,1.5984902,0.53051332,0.040793205,0.011289145,0.058177947,0.017265425,0.82174559,2.6940671
0.94255826,1.8531882,0.449154,0.033201524,0.025659486,0.078509091,0.012979414,0.52166335,2.6049179
0.92360559,1.4899458,0.48165742,0.04321428,0.017018016,0.057716999,0.017221197,0.69345932,2.5328756
0.91804438,1.4372978,0.4500644,0.041092184,0.03182481,0.05412991,0.011619091,0.58392636,2.4696557
0.92169274,1.5101847,0.42149251,0.031383089,0.014870567,0.080867561,0.027773103,0.6627445,2.4779244
0.99137303,1.619152,0.3538541,0.038727529,0.015468662,0.043143749,0.011512103,0.53379907,2.500062
0.91620719,1.3579294,0.59446726,0.036647188,0.025080836,0.097557758,0.017274878,0.65230712,2.7296915
0.94165507,2.1389845,0.44501115,0.034751199,0.029896487,0.090771522,0.010562605,0.76690984,2.6148896
0.92819778,1.5596037,0.52640935,0.036266345,0.034423313,0.089318687,0.033328985,0.58037468,2.6675052
0.90185794,1.3396684,0.44754436,0.040166819,0.015830773,0.04867907,0.011086087,0.59536999,2.4206918
0.87697863,1.1869976,0.4633561,0.047851548,0.013925471,0.048640568,0.011780569,0.57181186,2.3382565
0.85763808,1.8886021,0.54190498,0.028338434,0.03349642,0.08320792,0.029889249,0.5195362,2.6001775
0.91379395,1.4572505,0.48607259,0.027557556,0.026748607,0.072022688,0.015943709,0.65723502,2.5894305
0.94221474,2.1292821,0.4147475,0.036704623,0.021344588,0.087331624,0.015366275,0.55000429,2.5451181
0.90596962,1.206588,0.4597349,0.042413804,0.01255335,0.051299199,0.017870203,0.52441295,2.4281282
0.91942354,1.4609315,0.51746447,0.04357541,0.044349517,0.086927475,0.013643767,0.55809811,2.579006
0.98033667,1.6396084,0.34463045,0.040249257,0.010268019,0.078797914,0.012912666,0.77930491,2.4537413
0.98177805,1.337443,0.44845623,0.044950131,0.012602859,0.084065224,0.01893561,0.72989531,2.5956878
0.88931761,1.8442523,0.4953447,0.03271523,0.024202695,0.074415221,0.011200684,0.64495849,2.5623912
0.94361981,1.2580297,0.40615561,0.041438723,0.012745972,0.071813014,0.013664377,0.5810836,2.4416376
0.97267126,1.3340142,0.4751917,0.035370612,0.020956865,0.070311166,0.011566145,0.57218909,2.6655272
0.96793551,1.4211894,0.48630916,0.038259634,0.023091635,0.066545899,0.01183137,0.57374845,2.66843
0.97016432,1.0818354,0.46276138,0.034402701,0.019085934,0.060348592,0.012060148,0.57724269,2.6163639
0.93595549,1.5709594,0.42266653,0.042436489,0.03144572,0.072118223,0.018948585,0.75119696,2.4724077
0.94047615,1.5305597,0.46428912,0.039916648,0.014631862,0.072214068,0.011991432,0.59479518,2.56389
0.92291586,1.3544804,0.42063656,0.046103373,0.018912635,0.072294249,0.020319285,0.73758512,2.4048716
0.93302386,1.2036573,0.45338264,0.043045031,0.029264061,0.064305332,0.019307251,0.70172764,2.4811918
0.95023925,1.4138174,0.38467396,0.038078092,0.017398738,0.059717959,0.011601674,0.66955811,2.446471
0.93575325,1.4116731,0.46548281,0.036209809,0.011368523,0.064049419,0.016342334,0.59651442,2.559796
0.9304532,1.3640767,0.44900124,0.034274259,0.012224999,0.065900923,0.013859036,0.63602668,2.5219882
0.91824121,1.947454,0.42919591,0.036807129,0.046564653,0.070634432,0.018062926,0.6897918,2.4987136
0.92619082,1.6742779,0.45999117,0.022941251,0.010941246,0.062806806,0.012640507,0.55033701,2.6184921
0.95488187,1.5057645,0.45127757,0.02592829,0.01166863,0.071401794,0.012279116,0.54780733,2.6414396
0.91366805,1.5458204,0.48065308,0.023231333,0.018360806,0.071206056,0.010652604,0.72269126,2.6114643
0.88467908,1.6930278,0.50569348,0.040487574,0.022233953,0.097121285,0.038103123,0.63256637,2.5133338
0.96197006,1.5433597,0.36786386,0.039482689,0.018985684,0.076064278,0.011274054,0.65410382,2.4486484
0.9151315,1.6912402,0.50074859,0.042023898,0.022984248,0.09230098,0.023207055,0.6166109,2.5733245
0.91789168,1.6703339,0.48335927,0.037103264,0.022863177,0.092353878,0.018163449,0.59069009,2.5703935
0.9235802,1.6662763,0.46829144,0.045184443,0.011254343,0.050373562,0.011464504,0.75676878,2.5187346
0.91532703,1.6573679,0.52497271,0.035057794,0.012470739,0.062235801,0.011913607,0.71220777,2.6505298
0.91387256,1.566353,0.46938577,0.03830559,0.010417996,0.065642851,0.018852893,0.8474504,2.5182338
0.91483148,1.4041959,0.48826966,0.034713583,0.011222765,0.049625511,0.011272393,0.82443615,2.5539714
0.94252895,1.9269918,0.46510849,0.038697135,0.050938372,0.07775622,0.012659744,0.47238434,2.6166802
0.82384582,2.1518756,0.46303575,0.046019229,0.020472301,0.039139162,0.03887521,0.45778426,2.3114235
0.97651871,1.2060293,0.482256,0.026234928,0.018068876,0.079462967,0.011134658,0.88013125,2.7222701
0.92760714,1.2432403,0.42650133,0.036567097,0.02788559,0.073315553,0.015322481,0.46894562,2.4554128
0.95948112,1.2366424,0.41215066,0.045318944,0.026443064,0.065128833,0.014350211,0.61471884,2.4719094
0.93016395,1.4552108,0.46525333,0.042760389,0.024291374,0.069320145,0.016492236,0.63041447,2.5194817
0.92577588,1.3581151,0.44920476,0.029791196,0.016258947,0.049837028,0.018000683,0.59000222,2.5310234
0.87868544,1.4794767,0.46197743,0.04481649,0.027009677,0.063748497,0.017042551,0.61116755,2.3812367
0.93829765,2.0211818,0.44969249,0.046727044,0.016210426,0.063279297,0.023220995,0.5547915,2.5485923
0.9368432,1.553167,0.46253991,0.030238619,0.02568575,0.064790929,0.012101131,0.64192273,2.600705
0.95044834,1.6190467,0.4156496,0.044909077,0.02763265,0.073610382,0.018110432,0.58645666,2.4886405
0.8700595,1.458595,0.51949507,0.031023704,0.026526553,0.042144373,0.01290036,0.64230221,2.5195469
0.96746806,1.790809,0.41812812,0.047453485,0.027280764,0.090542621,0.020888054,0.614953,2.5369793
0.90906891,1.5167494,0.51415454,0.031285127,0.010720678,0.03973233,0.011003621,0.65040427,2.6168311
0.93866292,1.6194541,0.46024244,0.048148876,0.074166473,0.081141756,0.010424204,0.66146751,2.5235696
0.93150658,1.7368357,0.45233661,0.050757462,0.052331205,0.062889423,0.010900703,0.67599867,2.4924672
0.90978464,2.269283,0.50731607,0.035978665,0.015911121,0.0872407,0.012662828,0.59776625,2.6723761
0.94148206,1.3624943,0.44600747,0.031769624,0.023127777,0.086510694,0.020150285,0.6623108,2.5555368
0.90800572,2.1570529,0.44763551,0.042157385,0.034029885,0.088485001,0.01738013,0.45755467,2.5048273
0.88087739,2.009619,0.48370465,0.037709162,0.064486508,0.093840556,0.026117379,0.53639882,2.5127414
0.9841798,1.4911187,0.49054747,0.038299035,0.013982077,0.056110554,0.012925349,0.83169582,2.7244967
0.88534198,1.3693465,0.51396273,0.041757765,0.011100871,0.083836645,0.010250305,0.68467297,2.484953
1.0156874,1.7857995,0.33081536,0.043808628,0.017822476,0.031434518,0.010140107,0.42796123,2.5055153
1.0299663,1.5818096,0.40357342,0.029240504,0.013766101,0.09587909,0.016698203,0.57792172,2.7239827
1.0156231,1.4788846,0.38056016,0.036722005,0.016485303,0.097812661,0.012276166,0.60767328,2.6040763
0.82608824,1.7542893,0.47396929,0.033393262,0.042125839,0.050458142,0.010332719,0.64338569,2.3493498
1.0287197,1.4806402,0.42312634,0.046911284,0.011117137,0.091100566,0.021734595,0.53897946,2.6682387
1.02315,1.518448,0.41675939,0.047764481,0.011078012,0.091716091,0.014236432,0.54998709,2.6430729
1.0324759,2.1086001,0.41340084,0.031810958,0.013089149,0.076768184,0.01418904,0.68148624,2.7822609
0.99295213,2.1150607,0.39901672,0.034116351,0.04013787,0.080379892,0.013605575,0.681418,2.645747
0.90552823,1.1209134,0.44099101,0.046905269,0.012346992,0.059557672,0.019299296,0.48984525,2.371678
0.93015265,1.6354386,0.46952988,0.037699331,0.051018614,0.080583015,0.01519942,0.60364366,2.5690011
0.92326184,1.6460235,0.43803623,0.031931007,0.010441823,0.054608753,0.010921993,0.70124789,2.5219618
0.96697527,1.7019932,0.47444244,0.044878524,0.010965292,0.073236015,0.010158049,0.60108503,2.6413781
0.90987007,2.0391767,0.45356729,0.035531232,0.02869569,0.06071479,0.01391473,0.77316549,2.5399644
0.89221474,1.9792912,0.38256179,0.037008841,0.016827656,0.060193528,0.026279832,0.6132196,2.3509404
0.92785744,1.895591,0.39709826,0.034529638,0.038997337,0.064295646,0.013335025,0.60938777,2.4663935
0.94818515,1.4287752,0.49085182,0.044343764,0.017628279,0.067859442,0.016345952,0.60559699,2.5977813
0.95117081,1.861773,0.512098,0.029978716,0.017532104,0.072632694,0.016010575,0.60506634,2.7717466
0.88738711,1.9203776,0.45221888,0.03425847,0.023664806,0.083858681,0.013936641,0.65833603,2.4757433
0.85183743,1.9095756,0.4883164,0.033234736,0.017961497,0.067453987,0.012338496,0.54422148,2.4586775
0.91514005,1.7520759,0.47636234,0.047267546,0.022346183,0.077749416,0.0171288,0.58093381,2.5115559
0.94431816,1.7601768,0.48023115,0.039154894,0.03095998,0.060180532,0.010141815,0.63817823,2.63029
0.9413816,1.6467392,0.519846,0.041725563,0.010989897,0.065162984,0.01081874,0.86730244,2.67073
0.91625217,1.9294994,0.37393195,0.039020711,0.039786521,0.05149729,0.032500079,0.41731786,2.3805842
0.96610105,1.4843848,0.42701904,0.037182891,0.024088276,0.09535262,0.014706475,0.47158191,2.5682152
0.98492119,1.4478095,0.40446939,0.035060146,0.035153054,0.099281599,0.014398108,0.67168586,2.5792776
0.97148723,1.4416188,0.40950065,0.03868712,0.045136383,0.098895146,0.013742755,0.66991416,2.53985
0.90203783,1.9350454,0.49903429,0.032174815,0.018818329,0.046023997,0.017470961,0.67229135,2.6156121
0.86939479,1.8435439,0.48002975,0.034325849,0.03226777,0.075983374,0.011076091,0.63176852,2.4748049
0.93665656,1.4376439,0.41113295,0.034564118,0.013764665,0.028827509,0.010408472,0.49493142,2.4760067
0.94285084,1.5668634,0.46407507,0.030589443,0.010150849,0.098007838,0.020923972,0.77664866,2.6183908
0.93164279,1.8307648,0.50141266,0.027174852,0.010466949,0.099971645,0.01336337,0.65005864,2.7112546
0.90719828,1.3986678,0.42265097,0.046501514,0.012247892,0.099877058,0.030221667,0.59321819,2.3727009
0.95746831,1.5569572,0.49180531,0.045736572,0.012748027,0.097450372,0.02228764,0.56282688,2.6296497
1.0264721,1.8431739,0.40818059,0.040258062,0.012252308,0.096446765,0.015764739,0.80041244,2.6945592
0.8700298,1.4971096,0.46036012,0.02634812,0.01443576,0.096582798,0.011439893,0.54133143,2.441056
0.96208957,1.3341468,0.47411204,0.041081639,0.011402567,0.076847489,0.01112132,0.58328521,2.6091204
0.92737757,1.5376492,0.49570562,0.038526348,0.012821146,0.059472501,0.011758115,0.50113034,2.5949237
0.89394653,1.742668,0.49780287,0.037616605,0.034229595,0.081612603,0.013087913,0.54434637,2.5423095
0.95643531,1.6004398,0.47496726,0.040100928,0.024484281,0.069283703,0.01371484,0.56356586,2.6289958
0.93667781,1.634531,0.48727967,0.029590741,0.013452913,0.056898775,0.015231887,0.68612777,2.659787
0.92747471,1.6373561,0.4901889,0.031828043,0.021104786,0.07531213,0.015914868,0.60953538,2.6304609
0.92962516,1.5970243,0.4890348,0.040259124,0.030038439,0.092913113,0.015376922,0.83026711,2.5865867
0.95134881,1.7390767,0.44935345,0.036903751,0.013643963,0.056335177,0.014414341,0.54602746,2.598089
0.9132127,1.5617691,0.4773786,0.041189845,0.017355638,0.066734654,0.015333553,0.70362678,2.5167216
0.96324498,1.563783,0.48561822,0.042469284,0.017057908,0.068587771,0.015266077,0.71844983,2.6497544
0.91744458,1.6886095,0.50772105,0.03951922,0.021694501,0.074025025,0.012847621,0.62879261,2.6041537
0.89798691,1.8205325,0.45950588,0.052926979,0.022557362,0.068460478,0.020747694,0.56622947,2.4229497
0.91395832,1.7945031,0.45509224,0.053865596,0.027269959,0.06064974,0.015750811,0.49116022,2.4473599
0.9278718,1.6916512,0.3979001,0.038538078,0.039800679,0.070249049,0.016971726,0.55632948,2.4354248
0.906705,1.7161376,0.43942337,0.027866512,0.017209683,0.06521863,0.022673246,0.47168868,2.509094
0.94847193,1.5388234,0.49324531,0.033393055,0.01281182,0.072099686,0.01147047,0.44546639,2.6703068
0.88420574,1.8507568,0.48242754,0.047596687,0.041173167,0.086312825,0.026481161,0.97030201,2.4552507
0.91308032,1.7441328,0.48882872,0.047249589,0.02382967,0.09412487,0.027961327,0.84017567,2.5277237
0.94776083,1.5083287,0.4021307,0.031609573,0.016349866,0.044291965,0.011995909,0.45530144,2.505129
0.87752973,1.9325575,0.50506565,0.035630783,0.021137932,0.038597284,0.010156097,0.80580321,2.5466759
0.88936977,1.5262325,0.60343432,0.037294515,0.028161965,0.087837021,0.011182111,0.63831572,2.6963157
1.006801,1.7809431,0.3681299,0.040299675,0.037800688,0.064951786,0.015819552,0.55916035,2.5665658
0.97206212,1.7562638,0.29543865,0.040811238,0.020899382,0.083195515,0.014549978,0.59461937,2.353166
0.95363403,1.5116297,0.30949269,0.045386532,0.032829495,0.036101633,0.019385609,0.47474553,2.3102442
0.95544528,1.5872532,0.32262329,0.044727318,0.030072802,0.045737319,0.020609701,0.49138633,2.3414239
0.91555292,1.4485604,0.55360515,0.035624428,0.015154013,0.064257323,0.01084346,0.69580919,2.6734381
0.88482593,1.3714561,0.56289361,0.04583122,0.012072311,0.055715505,0.013451412,0.78119519,2.5443621
0.90274352,1.6058756,0.40331179,0.029511902,0.020428485,0.054757837,0.013652619,0.50754496,2.4149583
0.90067116,1.7617327,0.51539219,0.03625544,0.010690696,0.073505497,0.019792629,0.62305329,2.6014379
0.90615743,1.9214805,0.54838315,0.033401816,0.010370313,0.073676464,0.021711593,0.65755632,2.7166187
0.89644233,1.5927544,0.63215362,0.018536388,0.010470162,0.056214609,0.013115171,0.81878643,2.9050341
0.85722613,1.6135012,0.61594588,0.020877744,0.010254604,0.09415409,0.0134504,0.66410836,2.7486308
0.91871325,1.6888379,0.34773546,0.037837537,0.011617965,0.088580438,0.011210408,0.62740867,2.3284411
0.96331358,1.6411555,0.40030792,0.044904397,0.012317411,0.075806879,0.016315213,0.58958527,2.4942019
0.95201277,1.6511181,0.40282707,0.049673941,0.012549164,0.076938157,0.012688472,0.56640872,2.4538642
0.89464708,2.1733818,0.49230205,0.033391179,0.028546888,0.066257843,0.01630632,0.73047343,2.6049255
0.95471141,1.153348,0.40369958,0.043113188,0.03114577,0.051959399,0.014564347,0.5988583,2.4493614
0.94544672,2.2806787,0.50882322,0.032427579,0.016764815,0.077735273,0.011651625,0.70632023,2.7879956
0.93898911,1.0786879,0.46391109,0.035680819,0.036528885,0.064158952,0.017884426,0.49212396,2.5341406
0.90172634,1.5601661,0.42561009,0.030705071,0.014831659,0.078063932,0.016888926,0.53454875,2.4437593
0.86667417,1.5367713,0.48397838,0.039357869,0.011572995,0.040534694,0.029971586,0.53183621,2.4179369
0.93524795,1.9775337,0.46279238,0.037427878,0.020045217,0.057577848,0.01394011,0.67836681,2.6055252
0.91203102,1.8010217,0.41564806,0.038128091,0.024360418,0.084966064,0.018963206,0.56751611,2.4399472
0.91369524,1.6430703,0.47627357,0.039248961,0.04110612,0.051461427,0.010886094,0.62166608,2.5336847
0.93054726,1.530328,0.49293931,0.03496349,0.015906693,0.083826005,0.012942192,0.73300455,2.6150909
0.92325349,1.8043459,0.4072983,0.043391216,0.036623619,0.078301262,0.017900778,0.55613602,2.4305057
0.93076099,2.1102962,0.37426337,0.049038502,0.025880644,0.081689486,0.014483912,0.51810353,2.3903382
0.9298978,1.379307,0.46313208,0.035507369,0.012005473,0.097465418,0.013328058,0.63499316,2.5411225
0.9938134,1.8775725,0.51948694,0.042470213,0.011395119,0.099419517,0.015643123,0.64003179,2.8270595
0.93784875,1.5542331,0.39135863,0.036154964,0.011051299,0.093322844,0.016247222,0.86582458,2.4466674
0.93167131,1.6886252,0.51332248,0.042380723,0.023598152,0.09632869,0.016811104,0.4598511,2.6357817
0.89998599,1.9196465,0.46531717,0.032249961,0.036777692,0.094793348,0.020581148,0.76650205,2.5418361
0.95882139,1.8993228,0.44455959,0.049698459,0.027436063,0.083755256,0.017011305,0.72089811,2.5638969
0.91164377,1.6781521,0.49697093,0.037667688,0.015914313,0.060724416,0.014158299,0.66055146,2.5778193
0.89184518,1.662059,0.51609921,0.043898061,0.017659357,0.076518991,0.032553438,0.618744,2.5295159
0.97697334,1.6206441,0.44662932,0.033955214,0.026708738,0.077305775,0.010233452,0.60040733,2.6589408
0.92118452,1.5548882,0.50489041,0.035090874,0.027352364,0.057248343,0.010550054,0.64832775,2.6154288
0.88921061,1.8892871,0.47660772,0.043286561,0.013421561,0.082812251,0.012727537,0.60364373,2.4808292
0.95000696,1.6896852,0.45543382,0.034685332,0.012803285,0.077100895,0.011771704,0.62876776,2.6121212
0.9485538,1.9937721,0.41784237,0.03460852,0.01124509,0.055052644,0.011156715,0.58019899,2.5643027
0.93404887,1.530573,0.42676066,0.036081209,0.011541666,0.067012013,0.013008497,0.87437254,2.4987063
0.96801387,1.3637186,0.52267739,0.035778775,0.014787973,0.084982884,0.021411542,0.75632791,2.7414039
0.87660989,1.6209648,0.43376579,0.045865027,0.023550313,0.079760205,0.01060848,0.53410455,2.3390035
0.93346264,1.2688501,0.46448505,0.04346699,0.013193848,0.056138473,0.0103464,0.63685309,2.5046835
0.92152829,1.6342702,0.45094613,0.034169549,0.014489368,0.094806001,0.022858844,0.62808559,2.5300619
0.95370794,1.6478296,0.39012901,0.028092105,0.018539593,0.085560312,0.031126998,0.62584071,2.5233028
0.87602425,1.2103022,0.51047451,0.046820296,0.024304307,0.048382768,0.010572714,0.5551966,2.4139014
0.96293255,1.5894445,0.37459802,0.027515556,0.020943565,0.070168729,0.023698839,0.55350206,2.5140031
0.93083162,1.7546351,0.5039333,0.052151243,0.01403791,0.068375147,0.010588692,0.73598386,2.5761384
0.96065098,1.6244423,0.50529278,0.037787776,0.02488959,0.078511698,0.017705644,0.61591651,2.710634
0.86180152,1.9623776,0.58078852,0.041375055,0.018756093,0.05811046,0.011607597,0.80267686,2.6244824
0.94679113,1.4234847,0.37212171,0.035896814,0.024741367,0.083086589,0.017127067,0.48543915,2.4259146
0.87296055,1.8747718,0.52495841,0.043230197,0.017245344,0.047999713,0.011423531,0.59492115,2.5270323
0.91860701,1.6721625,0.50494146,0.044971708,0.011009917,0.063619385,0.020562536,0.7572941,2.5728718
0.90902776,1.9120708,0.49363318,0.048398911,0.018719021,0.076002251,0.016702804,0.73177132,2.539348
0.94394378,1.8563699,0.46740981,0.037924186,0.03395466,0.077645305,0.020335238,0.6690097,2.6211319
0.90422946,1.7298925,0.4903874,0.037464562,0.021741324,0.070679704,0.024585212,0.58316423,2.5538544
0.89185549,1.597169,0.5111299,0.035254727,0.026018486,0.054999871,0.012940308,0.55682014,2.5560679
0.876418,1.4062203,0.53885528,0.037524268,0.021065104,0.06329146,0.048531904,0.6059202,2.5296459
0.9652523,2.0243894,0.38367382,0.030266353,0.013534196,0.07714101,0.010364436,0.69219715,2.5578986
1.0034748,1.9934108,0.40164665,0.045852652,0.017650802,0.065974672,0.010458554,0.70205992,2.6146034
0.91853928,1.5541035,0.4684246,0.049390501,0.019038525,0.072431369,0.01397361,0.72419166,2.4766999
0.91570724,1.8713306,0.48588972,0.04017266,0.03625525,0.068884842,0.020037095,0.96352688,2.5766641
0.93327532,1.6340987,0.53499621,0.040787499,0.025346315,0.084010015,0.012298431,0.93700034,2.681465
0.8805221,1.7398268,0.49404085,0.03103924,0.017044892,0.053350383,0.012144734,0.58681954,2.5337716
0.85822701,1.964558,0.55366133,0.031607807,0.015939202,0.053749389,0.011757929,0.54208093,2.6173262
0.87126988,1.8407046,0.54697565,0.033401081,0.01969834,0.064942536,0.011081196,0.58107602,2.6112119
0.97945348,1.5184268,0.3708524,0.042955285,0.013163847,0.076480887,0.01640302,0.66748968,2.4797981
0.92915486,1.8255388,0.48260684,0.040190696,0.045361952,0.077684119,0.013645714,0.56114271,2.5989092
0.92963077,1.556643,0.4630832,0.037007235,0.011006694,0.062223229,0.016702154,0.77566006,2.551211
0.90012069,1.9499312,0.49390315,0.051827425,0.055560777,0.097668336,0.010699973,0.56583114,2.5061659
0.89367583,1.8113241,0.47595173,0.050327437,0.05558801,0.098151722,0.011006442,0.56434302,2.4508728
0.97416837,1.8429734,0.45489536,0.037066892,0.024463564,0.096935267,0.01312119,0.51076993,2.6744485
0.89500474,1.3838804,0.35597364,0.02814604,0.038099319,0.034452244,0.012084052,0.45524428,2.3022417
0.9480907,1.9181392,0.52218114,0.050992368,0.018283964,0.09635397,0.011804361,0.80838113,2.6767074
0.92931564,1.8283228,0.46674271,0.028435371,0.029827198,0.096603313,0.015238344,0.77949036,2.6279375
0.92698417,2.0123052,0.51393958,0.028476737,0.018016189,0.050502352,0.011433221,0.7035771,2.740362
0.9406702,1.4359614,0.42855302,0.062521569,0.011431119,0.075362106,0.015373316,0.69748364,2.4025987
0.91278738,1.8234524,0.44901575,0.018153159,0.014891835,0.07854788,0.010706182,0.58898844,2.6024039
0.90405721,1.8480427,0.47350763,0.019117748,0.016066961,0.078294737,0.010761645,0.58893452,2.6285278
0.9071855,1.6153833,0.49366859,0.024773756,0.018838925,0.08132897,0.019355928,0.79666339,2.6198008
0.94418253,1.9083931,0.47580932,0.029350837,0.015509972,0.064238136,0.014368905,0.6188949,2.6879287
0.93660331,1.5454499,0.45997464,0.047868751,0.03924364,0.069882138,0.016461572,0.61866202,2.512207
0.9326405,1.8491813,0.49793797,0.026972146,0.017338709,0.064923829,0.014031848,0.69457001,2.7100485
0.93413811,1.5979181,0.46184592,0.046322745,0.029425351,0.061570924,0.018532908,0.60226772,2.5213747
0.92591108,1.901095,0.47477052,0.030962608,0.023121674,0.086778112,0.01242855,0.6981515,2.6302809
0.92956056,1.628285,0.45089065,0.045766979,0.020743289,0.051119761,0.01298134,0.59093667,2.4966812
0.92586228,1.6582137,0.44088254,0.046371839,0.015187534,0.057654346,0.013641802,0.57005891,2.4706324
0.90941053,1.6571824,0.48670434,0.032244909,0.028511638,0.08448685,0.01724149,0.65975868,2.5780017
0.95594133,1.6771431,0.41231775,0.050609185,0.018001168,0.069990309,0.012659243,0.71775033,2.4775148
0.88920201,1.4236734,0.51378115,0.029990897,0.022625715,0.073698861,0.018562456,0.57698848,2.5600426
0.97407247,1.6527556,0.35154614,0.048903352,0.01733517,0.077410153,0.012813448,0.69721376,2.4215285
0.96103173,1.4512039,0.37051262,0.036861304,0.018051227,0.061486794,0.016301214,0.69645664,2.4548517
0.91880059,1.8074995,0.4915954,0.043383333,0.030123552,0.096455382,0.012739614,0.61159882,2.5722535
0.88392251,1.6932318,0.52099078,0.041442115,0.037475127,0.062080428,0.010628152,0.79490597,2.5340823
0.8982641,1.7976448,0.48890006,0.036467163,0.022161297,0.070046677,0.010650253,0.72069369,2.5486103
0.91552581,1.5413208,0.45265697,0.037885916,0.033909915,0.059817766,0.010139168,0.68085523,2.4921695
0.9534962,1.693924,0.42314018,0.04669488,0.017407,0.04119187,0.010522046,0.46896846,2.5077542
0.98174195,1.7235709,0.41905427,0.032986725,0.016364585,0.092426876,0.019772113,0.60375716,2.6313824
0.97016958,1.3734069,0.43100711,0.059721217,0.041037311,0.06697244,0.014787821,0.63187116,2.4807794
0.8976703,1.8312268,0.47504703,0.020929985,0.010231187,0.070723497,0.014567694,0.71809982,2.6035225
0.93442636,1.5364851,0.48424287,0.017593721,0.010018702,0.069404579,0.014861876,0.57540196,2.7023901
0.98667148,1.8326624,0.48748299,0.053982808,0.010814083,0.062650773,0.011308289,0.66651084,2.6830654
0.92095605,1.6192578,0.45218034,0.039471685,0.010132195,0.08062076,0.014451679,0.72104488,2.5050611
0.9037365,1.7056981,0.46153645,0.035202247,0.029773254,0.077475219,0.01145402,0.57629043,2.5076853
0.94283676,1.443395,0.42165594,0.043551179,0.015745717,0.072743123,0.021057587,0.63272522,2.4718174
0.91230015,1.7966186,0.43872543,0.043459695,0.047281381,0.071601393,0.015817369,0.54927111,2.4591315
0.94428277,1.6928599,0.49844973,0.03123962,0.019613024,0.095017022,0.012887799,0.68540973,2.698976
0.96899326,1.38723,0.50043933,0.029975869,0.012045906,0.088609259,0.019089408,0.62522552,2.7373419
0.94803021,1.5832026,0.41021721,0.043366612,0.013382282,0.053695246,0.014599182,0.78688869,2.4769001
0.89382648,1.6704482,0.50764132,0.033942901,0.015293366,0.080457104,0.019998173,0.54006551,2.5702729
0.93877231,1.6491513,0.37028176,0.033726379,0.020086361,0.055870355,0.013441533,0.61686462,2.427693
0.89494497,1.6640157,0.55029934,0.042962549,0.023644086,0.061239733,0.012532251,0.67657672,2.6032181
